Timestamp_ms,RawADC,Voltage_mV
1554752.0,1675.0,1534.0
1554755.0,2186.0,1959.0
1554758.0,2703.0,2389.0
1554761.0,3032.0,2633.0
1554764.0,2965.0,2588.0
1554767.0,2626.0,2325.0
1554770.0,2461.0,2188.0
1554773.0,2674.0,2365.0
1554776.0,3173.0,2720.0
1554779.0,3746.0,3012.0
1554782.0,3993.0,3118.0
1554785.0,3563.0,2928.0
1554788.0,2993.0,2607.0
1554791.0,2810.0,2478.0
1554794.0,3058.0,2649.0
1554796.0,3649.0,2967.0
1554799.0,4088.0,3157.0
1554802.0,4095.0,3160.0
1554805.0,3715.0,2998.0
1554808.0,3088.0,2668.0
1554811.0,2934.0,2568.0
1554814.0,3207.0,2740.0
1554817.0,3715.0,2998.0
1554820.0,4068.0,3149.0
1554823.0,3834.0,3051.0
1554826.0,3089.0,2669.0
1554829.0,2546.0,2258.0
1554832.0,2393.0,2131.0
1554835.0,2570.0,2278.0
1554838.0,2806.0,2475.0
1554841.0,2857.0,2517.0
1554844.0,2546.0,2258.0
1554847.0,1924.0,1741.0
1554849.0,1389.0,1297.0
1554852.0,1232.0,1166.0
1554855.0,1378.0,1287.0
1554858.0,1546.0,1427.0
1554861.0,1516.0,1402.0
1554864.0,1138.0,1088.0
1554867.0,562.0,609.0
1554870.0,223.0,327.0
1554873.0,295.0,387.0
1554876.0,641.0,675.0
1554879.0,978.0,955.0
1554882.0,1105.0,1061.0
1554885.0,864.0,860.0
1554888.0,493.0,552.0
1554891.0,390.0,466.0
1554894.0,666.0,696.0
1554897.0,1132.0,1083.0
1554900.0,1507.0,1395.0
1554902.0,1604.0,1475.0
1554905.0,1311.0,1232.0
1554908.0,955.0,936.0
1554911.0,923.0,909.0
1554914.0,1256.0,1186.0
1554917.0,1706.0,1560.0
1554920.0,2016.0,1818.0
1554923.0,2014.0,1816.0
1554926.0,1654.0,1517.0
1554929.0,1322.0,1241.0
1554932.0,1354.0,1268.0
1554935.0,1721.0,1573.0
1554938.0,2136.0,1918.0
1554941.0,2369.0,2111.0
1554944.0,2260.0,2021.0
1554947.0,1844.0,1675.0
1554950.0,1540.0,1422.0
1554953.0,1623.0,1491.0
1554955.0,1995.0,1800.0
1554958.0,2357.0,2101.0
1554961.0,2502.0,2222.0
1554964.0,2280.0,2037.0
1554967.0,1828.0,1662.0
