Timestamp_ms,RawADC,Voltage_mV
518206.0,4095.0,3160.0
518209.0,4095.0,3160.0
518212.0,4095.0,3160.0
518215.0,4095.0,3160.0
518218.0,4095.0,3160.0
518221.0,4095.0,3160.0
518224.0,4095.0,3160.0
518227.0,4095.0,3160.0
518229.0,4095.0,3160.0
518232.0,4095.0,3160.0
518235.0,4095.0,3160.0
518238.0,4095.0,3160.0
518241.0,4095.0,3160.0
518244.0,4095.0,3160.0
518247.0,4095.0,3160.0
518250.0,4095.0,3160.0
518253.0,4095.0,3160.0
518256.0,4095.0,3160.0
518259.0,4095.0,3160.0
518262.0,4095.0,3160.0
518265.0,4095.0,3160.0
518268.0,4095.0,3160.0
518271.0,4095.0,3160.0
518274.0,4095.0,3160.0
518277.0,4095.0,3160.0
518280.0,4095.0,3160.0
518282.0,4095.0,3160.0
518285.0,4095.0,3160.0
518288.0,4095.0,3160.0
518291.0,4095.0,3160.0
518294.0,4095.0,3160.0
518297.0,4095.0,3160.0
518300.0,4095.0,3160.0
518303.0,4095.0,3160.0
518306.0,4095.0,3160.0
518309.0,4095.0,3160.0
518312.0,4095.0,3160.0
518315.0,4095.0,3160.0
518318.0,4095.0,3160.0
518321.0,4095.0,3160.0
518324.0,4095.0,3160.0
518327.0,4095.0,3160.0
518330.0,4095.0,3160.0
518333.0,4095.0,3160.0
518335.0,4095.0,3160.0
518338.0,4095.0,3160.0
518341.0,4095.0,3160.0
518344.0,4095.0,3160.0
518347.0,4095.0,3160.0
518350.0,4095.0,3160.0
518353.0,4095.0,3160.0
518356.0,4095.0,3160.0
518359.0,4095.0,3160.0
518362.0,4095.0,3160.0
518365.0,4095.0,3160.0
518368.0,4095.0,3160.0
518371.0,4095.0,3160.0
518374.0,4095.0,3160.0
518377.0,4095.0,3160.0
518380.0,4095.0,3160.0
518383.0,4095.0,3160.0
518385.0,4095.0,3160.0
518388.0,4095.0,3160.0
518391.0,4095.0,3160.0
518394.0,4095.0,3160.0
518397.0,4095.0,3160.0
518400.0,4095.0,3160.0
518403.0,4095.0,3160.0
518406.0,4095.0,3160.0
518409.0,4095.0,3160.0
518412.0,4095.0,3160.0
518415.0,4095.0,3160.0
518418.0,4095.0,3160.0
518421.0,4095.0,3160.0
518424.0,4095.0,3160.0
518427.0,4095.0,3160.0
518430.0,4095.0,3160.0
518433.0,4095.0,3160.0
518436.0,4095.0,3160.0
518438.0,4095.0,3160.0
518441.0,4095.0,3160.0
518444.0,4095.0,3160.0
518447.0,4095.0,3160.0
518450.0,4095.0,3160.0
518453.0,4095.0,3160.0
518456.0,4095.0,3160.0
518459.0,4095.0,3160.0
518462.0,4095.0,3160.0
518465.0,4095.0,3160.0
518468.0,4095.0,3160.0
518471.0,4095.0,3160.0
518474.0,4095.0,3160.0
518477.0,4095.0,3160.0
518480.0,4095.0,3160.0
518483.0,4095.0,3160.0
518486.0,4095.0,3160.0
518489.0,4095.0,3160.0
518491.0,4095.0,3160.0
518494.0,4095.0,3160.0
518497.0,4095.0,3160.0
518500.0,4095.0,3160.0
