Timestamp_ms,RawADC,Voltage_mV
360222.0,2402.0,2139.0
360225.0,1893.0,1716.0
360228.0,1389.0,1297.0
360231.0,1340.0,1256.0
360234.0,1727.0,1578.0
360237.0,2199.0,1970.0
360240.0,2462.0,2189.0
360243.0,2304.0,2057.0
360246.0,1748.0,1595.0
360249.0,1309.0,1230.0
360252.0,1361.0,1273.0
360254.0,1801.0,1639.0
360257.0,2250.0,2012.0
360260.0,2443.0,2173.0
360263.0,2179.0,1953.0
360266.0,1601.0,1473.0
360269.0,1251.0,1182.0
360272.0,1404.0,1309.0
360275.0,1880.0,1705.0
360278.0,2300.0,2054.0
360281.0,2420.0,2154.0
360284.0,2060.0,1854.0
360287.0,1494.0,1384.0
360290.0,1247.0,1179.0
360293.0,1495.0,1385.0
360296.0,1988.0,1795.0
360299.0,2365.0,2108.0
360302.0,2399.0,2136.0
360305.0,1954.0,1766.0
360307.0,1413.0,1317.0
360310.0,1276.0,1203.0
360313.0,1610.0,1480.0
360316.0,2102.0,1889.0
360319.0,2427.0,2159.0
360322.0,2368.0,2110.0
360325.0,1857.0,1686.0
360328.0,1366.0,1278.0
360331.0,1336.0,1253.0
360334.0,1740.0,1588.0
360337.0,2218.0,1986.0
360340.0,2478.0,2202.0
360343.0,2314.0,2066.0
360346.0,1760.0,1605.0
360349.0,1340.0,1256.0
360352.0,1414.0,1317.0
360355.0,1869.0,1696.0
360358.0,2322.0,2072.0
360360.0,2511.0,2229.0
360363.0,2239.0,2003.0
360366.0,1666.0,1527.0
360369.0,1332.0,1249.0
360372.0,1500.0,1389.0
360375.0,1985.0,1792.0
360378.0,2401.0,2138.0
360381.0,2510.0,2228.0
360384.0,2134.0,1916.0
360387.0,1565.0,1443.0
360390.0,1333.0,1250.0
360393.0,1594.0,1467.0
360396.0,2087.0,1877.0
360399.0,2458.0,2185.0
360402.0,2479.0,2203.0
360405.0,2019.0,1820.0
360408.0,1480.0,1372.0
360411.0,1354.0,1268.0
360413.0,1697.0,1553.0
360416.0,2186.0,1959.0
360419.0,2499.0,2219.0
360422.0,2419.0,2153.0
360425.0,1891.0,1714.0
360428.0,1399.0,1305.0
360431.0,1379.0,1288.0
360434.0,1790.0,1630.0
360437.0,2261.0,2021.0
360440.0,2510.0,2228.0
360443.0,2325.0,2075.0
360446.0,1757.0,1603.0
360449.0,1337.0,1253.0
360452.0,1416.0,1319.0
360455.0,1871.0,1697.0
360458.0,2315.0,2066.0
360461.0,2487.0,2209.0
360464.0,2191.0,1963.0
360466.0,1603.0,1475.0
360469.0,1272.0,1199.0
360472.0,1443.0,1342.0
360475.0,1923.0,1741.0
360478.0,2329.0,2078.0
360481.0,2418.0,2152.0
360484.0,2021.0,1822.0
360487.0,1443.0,1342.0
360490.0,1214.0,1151.0
360493.0,1480.0,1372.0
360496.0,1974.0,1783.0
360499.0,2339.0,2086.0
360502.0,2343.0,2090.0
360505.0,1866.0,1693.0
360508.0,1324.0,1243.0
360511.0,1210.0,1148.0
360514.0,1563.0,1441.0
360517.0,2055.0,1850.0
360519.0,2365.0,2108.0
360522.0,2275.0,2033.0
360525.0,1734.0,1583.0
360528.0,1246.0,1178.0
360531.0,1235.0,1169.0
360534.0,1652.0,1515.0
360537.0,2126.0,1909.0
360540.0,2370.0,2112.0
360543.0,2173.0,1948.0
360546.0,1598.0,1470.0
360549.0,1188.0,1130.0
360552.0,1283.0,1209.0
360555.0,1752.0,1598.0
360558.0,2205.0,1975.0
360561.0,2379.0,2120.0
360564.0,2078.0,1869.0
360567.0,1492.0,1382.0
360569.0,1172.0,1116.0
360572.0,1360.0,1273.0
360575.0,1849.0,1679.0
360578.0,2261.0,2021.0
360581.0,2341.0,2088.0
360584.0,1929.0,1746.0
360587.0,1348.0,1263.0
360590.0,1133.0,1084.0
360593.0,1412.0,1316.0
360596.0,1910.0,1730.0
360599.0,2269.0,2028.0
360602.0,2256.0,2017.0
360605.0,1758.0,1603.0
360608.0,1213.0,1150.0
360611.0,1108.0,1063.0
360614.0,1469.0,1363.0
360617.0,1959.0,1770.0
360620.0,2257.0,2018.0
360623.0,2140.0,1921.0
360625.0,1580.0,1455.0
360628.0,1092.0,1050.0
360631.0,1094.0,1051.0
360634.0,1520.0,1406.0
360637.0,1995.0,1800.0
360640.0,2226.0,1992.0
360643.0,2001.0,1805.0
360646.0,1414.0,1317.0
360649.0,1014.0,985.0
360652.0,1129.0,1081.0
360655.0,1610.0,1480.0
360658.0,2063.0,1857.0
360661.0,2225.0,1992.0
360664.0,1897.0,1719.0
360667.0,1305.0,1227.0
360670.0,1002.0,975.0
360673.0,1217.0,1154.0
360676.0,1723.0,1574.0
360678.0,2138.0,1919.0
360681.0,2216.0,1984.0
360684.0,1791.0,1631.0
360687.0,1218.0,1154.0
360690.0,1024.0,993.0
360693.0,1331.0,1248.0
360696.0,1848.0,1678.0
360699.0,2218.0,1986.0
360702.0,2207.0,1977.0
360705.0,1710.0,1563.0
360708.0,1184.0,1126.0
360711.0,1109.0,1064.0
360714.0,1500.0,1389.0
360717.0,2010.0,1813.0
360720.0,2315.0,2066.0
360723.0,2194.0,1966.0
360726.0,1636.0,1502.0
360729.0,1163.0,1109.0
360731.0,1188.0,1130.0
360734.0,1632.0,1499.0
360737.0,2115.0,1900.0
360740.0,2335.0,2083.0
360743.0,2093.0,1882.0
360746.0,1493.0,1383.0
360749.0,1099.0,1056.0
360752.0,1219.0,1155.0
360755.0,1702.0,1557.0
360758.0,2147.0,1927.0
360761.0,2287.0,2043.0
360764.0,1937.0,1752.0
360767.0,1335.0,1252.0
360770.0,1041.0,1007.0
360773.0,1267.0,1195.0
360776.0,1780.0,1622.0
360779.0,2193.0,1965.0
360782.0,2256.0,2017.0
360784.0,1820.0,1655.0
360787.0,1251.0,1182.0
360790.0,1075.0,1036.0
360793.0,1400.0,1306.0
360796.0,1928.0,1745.0
360799.0,2292.0,2047.0
360802.0,2263.0,2023.0
360805.0,1754.0,1600.0
360808.0,1228.0,1163.0
360811.0,1165.0,1110.0
360814.0,1571.0,1448.0
360817.0,2086.0,1876.0
360820.0,2387.0,2126.0
360823.0,2256.0,2017.0
360826.0,1697.0,1553.0
360829.0,1240.0,1173.0
360832.0,1288.0,1213.0
360835.0,1757.0,1603.0
360837.0,2251.0,2013.0
360840.0,2480.0,2204.0
360843.0,2241.0,2005.0
360846.0,1660.0,1522.0
360849.0,1291.0,1215.0
360852.0,1449.0,1347.0
360855.0,1959.0,1770.0
360858.0,2418.0,2152.0
360861.0,2568.0,2277.0
360864.0,2219.0,1987.0
