Timestamp_ms,RawADC,Voltage_mV
272054.0,1722.0,1573.0
272057.0,1723.0,1574.0
272060.0,1720.0,1572.0
272063.0,1719.0,1571.0
272066.0,1717.0,1569.0
272069.0,1717.0,1569.0
272072.0,1716.0,1568.0
272075.0,1715.0,1568.0
272078.0,1715.0,1568.0
272081.0,1714.0,1567.0
272084.0,1712.0,1565.0
272087.0,1711.0,1564.0
272090.0,1711.0,1564.0
272092.0,1711.0,1564.0
272095.0,1712.0,1565.0
272098.0,1713.0,1566.0
272101.0,1715.0,1568.0
272104.0,1715.0,1568.0
272107.0,1716.0,1568.0
272110.0,1716.0,1568.0
272113.0,1716.0,1568.0
272116.0,1716.0,1568.0
272119.0,1718.0,1570.0
272122.0,1719.0,1571.0
272125.0,1723.0,1574.0
272128.0,1722.0,1573.0
272131.0,1721.0,1573.0
272134.0,1720.0,1572.0
272137.0,1720.0,1572.0
272140.0,1720.0,1572.0
272143.0,1719.0,1571.0
272145.0,1719.0,1571.0
272148.0,1719.0,1571.0
272151.0,1721.0,1573.0
272154.0,1724.0,1575.0
272157.0,1725.0,1576.0
272160.0,1727.0,1578.0
272163.0,1730.0,1580.0
272166.0,1729.0,1579.0
272169.0,1729.0,1579.0
272172.0,1731.0,1581.0
272175.0,1732.0,1582.0
272178.0,1732.0,1582.0
272181.0,1732.0,1582.0
272184.0,1733.0,1583.0
272187.0,1733.0,1583.0
272190.0,1735.0,1584.0
272193.0,1736.0,1585.0
272196.0,1739.0,1588.0
272198.0,1739.0,1588.0
272201.0,1740.0,1588.0
272204.0,1742.0,1590.0
272207.0,1746.0,1593.0
272210.0,1748.0,1595.0
272213.0,1749.0,1596.0
272216.0,1752.0,1598.0
272219.0,1752.0,1598.0
272222.0,1752.0,1598.0
272225.0,1750.0,1597.0
272228.0,1750.0,1597.0
272231.0,1748.0,1595.0
272234.0,1745.0,1593.0
272237.0,1744.0,1592.0
272240.0,1743.0,1591.0
272243.0,1742.0,1590.0
272246.0,1743.0,1591.0
272248.0,1744.0,1592.0
272251.0,1744.0,1592.0
272254.0,1745.0,1593.0
272257.0,1747.0,1594.0
272260.0,1746.0,1593.0
272263.0,1746.0,1593.0
272266.0,1748.0,1595.0
272269.0,1749.0,1596.0
272272.0,1753.0,1599.0
272275.0,1753.0,1599.0
272278.0,1754.0,1600.0
272281.0,1754.0,1600.0
272284.0,1755.0,1601.0
272287.0,1754.0,1600.0
272290.0,1752.0,1598.0
272293.0,1750.0,1597.0
272296.0,1749.0,1596.0
272299.0,1748.0,1595.0
272301.0,1749.0,1596.0
272304.0,1747.0,1594.0
272307.0,1745.0,1593.0
272310.0,1745.0,1593.0
272313.0,1744.0,1592.0
272316.0,1743.0,1591.0
272319.0,1744.0,1592.0
272322.0,1746.0,1593.0
272325.0,1748.0,1595.0
272328.0,1749.0,1596.0
272331.0,1750.0,1597.0
272334.0,1752.0,1598.0
272337.0,1752.0,1598.0
272340.0,1753.0,1599.0
272343.0,1754.0,1600.0
272346.0,1755.0,1601.0
272349.0,1753.0,1599.0
272352.0,1750.0,1597.0
272354.0,1751.0,1598.0
272357.0,1752.0,1598.0
272360.0,1756.0,1602.0
272363.0,1757.0,1603.0
272366.0,1759.0,1604.0
272369.0,1760.0,1605.0
272372.0,1761.0,1606.0
272375.0,1763.0,1608.0
272378.0,1762.0,1607.0
272381.0,1760.0,1605.0
272384.0,1758.0,1603.0
272387.0,1759.0,1604.0
272390.0,1760.0,1605.0
272393.0,1762.0,1607.0
272396.0,1762.0,1607.0
272399.0,1759.0,1604.0
272402.0,1757.0,1603.0
272404.0,1759.0,1604.0
272407.0,1759.0,1604.0
272410.0,1761.0,1606.0
272413.0,1760.0,1605.0
272416.0,1757.0,1603.0
272419.0,1758.0,1603.0
272422.0,1761.0,1606.0
272425.0,1763.0,1608.0
272428.0,1762.0,1607.0
272431.0,1760.0,1605.0
272434.0,1760.0,1605.0
272437.0,1761.0,1606.0
272440.0,1762.0,1607.0
272443.0,1762.0,1607.0
272446.0,1762.0,1607.0
272449.0,1765.0,1609.0
272452.0,1765.0,1609.0
272455.0,1764.0,1608.0
272457.0,1761.0,1606.0
272460.0,1760.0,1605.0
272463.0,1758.0,1603.0
272466.0,1760.0,1605.0
272469.0,1761.0,1606.0
272472.0,1763.0,1608.0
272475.0,1764.0,1608.0
272478.0,1766.0,1610.0
272481.0,1767.0,1611.0
272484.0,1769.0,1613.0
272487.0,1769.0,1613.0
272490.0,1767.0,1611.0
272493.0,1768.0,1612.0
272496.0,1765.0,1609.0
272499.0,1762.0,1607.0
272502.0,1766.0,1610.0
272505.0,1766.0,1610.0
272508.0,1766.0,1610.0
272510.0,1763.0,1608.0
272513.0,1762.0,1607.0
272516.0,1761.0,1606.0
272519.0,1763.0,1608.0
272522.0,1764.0,1608.0
272525.0,1767.0,1611.0
272528.0,1768.0,1612.0
272531.0,1771.0,1614.0
272534.0,1772.0,1615.0
272537.0,1773.0,1616.0
272540.0,1775.0,1618.0
272543.0,1775.0,1618.0
272546.0,1775.0,1618.0
272549.0,1774.0,1617.0
272552.0,1774.0,1617.0
272555.0,1774.0,1617.0
272558.0,1772.0,1615.0
