Time_ms,ax,ay,az
1772930851621.6848,0.0318,-0.5836,-0.7921
1772930851621.6848,0.0325,-0.5855,-0.7908
1772930851621.6848,0.0354,-0.5846,-0.7907
1772930851621.6848,0.0349,-0.5863,-0.7931
1772930851621.6848,0.0334,-0.586,-0.7946
1772930851621.6848,0.0356,-0.585,-0.7933
1772930851637.7444,0.0357,-0.588,-0.7914
1772930851637.7444,0.0359,-0.5889,-0.7911
1772930851637.7444,0.0361,-0.5884,-0.7876
1772930851637.7444,0.0344,-0.5862,-0.7898
1772930851637.7444,0.0347,-0.5868,-0.7917
1772930851637.7444,0.0325,-0.5902,-0.7871
1772930851637.7444,0.037,-0.5894,-0.7847
1772930851637.7444,0.0345,-0.5902,-0.7824
1772930851653.935,0.0372,-0.5963,-0.7823
1772930851653.935,0.0358,-0.5933,-0.7818
1772930851653.935,0.0374,-0.5953,-0.7773
1772930851653.935,0.0362,-0.5949,-0.7778
1772930851653.935,0.0339,-0.5969,-0.7744
1772930851653.935,0.035,-0.595,-0.7764
1772930851653.935,0.0335,-0.5946,-0.7748
1772930851653.935,0.0329,-0.5944,-0.7747
1772930851669.9307,0.031,-0.5944,-0.7776
1772930851669.9307,0.0282,-0.5958,-0.7763
1772930851669.9307,0.0289,-0.5934,-0.7784
1772930851669.9307,0.0323,-0.5943,-0.7809
1772930851669.9307,0.0301,-0.5924,-0.7826
1772930851669.9307,0.031,-0.5936,-0.7839
1772930851669.9307,0.0307,-0.5915,-0.7842
1772930851669.9307,0.0319,-0.5882,-0.788
1772930851685.0376,0.0318,-0.5889,-0.7871
1772930851685.0376,0.0325,-0.585,-0.7914
1772930851685.0376,0.0344,-0.5852,-0.7931
1772930851685.0376,0.033,-0.5828,-0.7928
1772930851685.0376,0.0352,-0.5835,-0.793
1772930851685.0376,0.0354,-0.5823,-0.7957
1772930851685.0376,0.036,-0.5825,-0.7964
1772930851685.0376,0.0343,-0.5836,-0.7959
1772930851700.1055,0.0345,-0.5813,-0.7914
1772930851700.1055,0.0374,-0.5807,-0.7904
1772930851700.1055,0.039,-0.5807,-0.7914
1772930851700.1055,0.0372,-0.5794,-0.7905
1772930851700.1055,0.0388,-0.5791,-0.7886
1772930851715.7024,0.0382,-0.5807,-0.7896
1772930851715.7024,0.0428,-0.5799,-0.788
1772930851715.7024,0.0415,-0.58,-0.7876
1772930851715.7024,0.0423,-0.5816,-0.7863
1772930851715.7024,0.0406,-0.5814,-0.7867
1772930851715.7024,0.0415,-0.5799,-0.7862
1772930851715.7024,0.041,-0.5796,-0.7858
1772930851715.7024,0.0401,-0.5791,-0.7886
1772930851731.8037,0.0395,-0.5816,-0.7885
1772930851731.8037,0.0409,-0.5802,-0.7876
1772930851731.8037,0.0399,-0.5805,-0.7879
1772930851731.8037,0.0375,-0.58,-0.7872
1772930851731.8037,0.0379,-0.5831,-0.7849
1772930851731.8037,0.0373,-0.5835,-0.7872
1772930851731.8037,0.0363,-0.5866,-0.7859
1772930851731.8037,0.0376,-0.5854,-0.7845
1772930851746.9788,0.035,-0.5855,-0.7868
1772930851746.9788,0.0337,-0.5877,-0.7865
1772930851746.9788,0.0348,-0.5877,-0.784
1772930851746.9788,0.0342,-0.5861,-0.7811
1772930851746.9788,0.0339,-0.583,-0.7848
1772930851746.9788,0.0323,-0.5834,-0.7853
1772930851746.9788,0.0314,-0.5823,-0.7803
1772930851746.9788,0.0276,-0.5802,-0.7836
1772930851763.1636,0.0221,-0.5855,-0.786
1772930851763.1636,0.0279,-0.5855,-0.7849
1772930851763.1636,0.0295,-0.5849,-0.7867
1772930851763.1636,0.0366,-0.5863,-0.7847
1772930851763.1636,0.0371,-0.5883,-0.7874
1772930851763.1636,0.0398,-0.5896,-0.7889
1772930851763.1636,0.0401,-0.5867,-0.7868
1772930851763.1636,0.0376,-0.5866,-0.7904
1772930851779.1758,0.0368,-0.5877,-0.7928
1772930851779.1758,0.0398,-0.5884,-0.7895
1772930851779.1758,0.0396,-0.5862,-0.7872
1772930851779.1758,0.0385,-0.5868,-0.7921
1772930851779.1758,0.0366,-0.5846,-0.7879
1772930851779.1758,0.0386,-0.5847,-0.7878
1772930851779.1758,0.0373,-0.5863,-0.7867
1772930851779.1758,0.037,-0.5849,-0.7867
1772930851794.432,0.0372,-0.5855,-0.7873
1772930851794.432,0.038,-0.5847,-0.7867
1772930851794.432,0.0377,-0.5872,-0.7889
1772930851794.432,0.0397,-0.5874,-0.7863
1772930851794.432,0.0357,-0.5857,-0.7895
1772930851809.7566,0.0363,-0.5869,-0.7896
1772930851809.7566,0.0367,-0.5843,-0.7853
1772930851809.7566,0.0339,-0.5833,-0.7886
1772930851809.7566,0.0355,-0.5855,-0.7881
1772930851809.7566,0.036,-0.5822,-0.7862
1772930851809.7566,0.0346,-0.5865,-0.7856
1772930851809.7566,0.0349,-0.5861,-0.7872
1772930851809.7566,0.0357,-0.5861,-0.784
1772930851824.4211,0.0368,-0.587,-0.7812
1772930851824.4211,0.0377,-0.5869,-0.7832
1772930851824.4211,0.0387,-0.5884,-0.7817
1772930851824.4211,0.0389,-0.5869,-0.7846
1772930851824.4211,0.0392,-0.5847,-0.7806
1772930851824.4211,0.0407,-0.5879,-0.7796
1772930851824.4211,0.042,-0.5852,-0.7821
1772930851824.4211,0.0392,-0.5881,-0.7804
1772930851839.7598,0.0403,-0.587,-0.782
1772930851839.7598,0.0411,-0.5888,-0.7834
1772930851839.7598,0.0408,-0.5882,-0.7802
1772930851839.7598,0.0396,-0.5902,-0.7802
1772930851839.7598,0.042,-0.5874,-0.7817
1772930851839.7598,0.0407,-0.5883,-0.7849
1772930851839.7598,0.0407,-0.5879,-0.7829
1772930851839.7598,0.0434,-0.5885,-0.7824
1772930851855.021,0.0426,-0.5865,-0.7812
1772930851855.021,0.0415,-0.5874,-0.782
1772930851855.021,0.0421,-0.5857,-0.7804
1772930851855.021,0.0422,-0.5863,-0.7845
1772930851855.021,0.0414,-0.5863,-0.7846
1772930851855.021,0.0403,-0.5859,-0.7852
1772930851871.3672,0.0387,-0.5881,-0.7856
1772930851871.3672,0.0399,-0.5856,-0.7849
1772930851871.3672,0.0381,-0.586,-0.7863
1772930851871.3672,0.0354,-0.5828,-0.7867
1772930851871.3672,0.0393,-0.5844,-0.7898
1772930851871.3672,0.0357,-0.5836,-0.7892
1772930851871.3672,0.0354,-0.5822,-0.7898
1772930851871.3672,0.0371,-0.5832,-0.7912
1772930851886.4343,0.0362,-0.5837,-0.7884
1772930851886.4343,0.0379,-0.5844,-0.7878
1772930851886.4343,0.035,-0.5847,-0.7886
1772930851886.4343,0.0352,-0.5843,-0.7876
1772930851886.4343,0.0348,-0.5826,-0.7873
1772930851886.4343,0.0347,-0.585,-0.7853
1772930851886.4343,0.0351,-0.5827,-0.7865
1772930851886.4343,0.0354,-0.5853,-0.7851
1772930851901.9907,0.0354,-0.5853,-0.7826
1772930851901.9907,0.0345,-0.5847,-0.7849
1772930851901.9907,0.0359,-0.5885,-0.7869
1772930851901.9907,0.0328,-0.5878,-0.7846
1772930851901.9907,0.0339,-0.5921,-0.7851
1772930851901.9907,0.0326,-0.5915,-0.7849
1772930851901.9907,0.0321,-0.5942,-0.783
1772930851901.9907,0.0332,-0.5924,-0.7851
1772930851917.145,0.0361,-0.6078,-0.784
1772930851917.145,0.0339,-0.593,-0.7839
1772930851917.145,0.0356,-0.5908,-0.7865
1772930851917.145,0.0365,-0.5924,-0.7823
1772930851917.145,0.0353,-0.5925,-0.7843
1772930851933.1965,0.0361,-0.5945,-0.7839
1772930851933.1965,0.0371,-0.5922,-0.7787
1772930851933.1965,0.0373,-0.5947,-0.7809
1772930851933.1965,0.0344,-0.5937,-0.7823
1772930851933.1965,0.0351,-0.5926,-0.7801
1772930851933.1965,0.0365,-0.5912,-0.7814
1772930851933.1965,0.0356,-0.5895,-0.7816
1772930851933.1965,0.0351,-0.5899,-0.7805
1772930851948.7239,0.0359,-0.5902,-0.7814
1772930851948.7239,0.0368,-0.5879,-0.7816
1772930851948.7239,0.0386,-0.5879,-0.7813
1772930851948.7239,0.0376,-0.5884,-0.7814
1772930851948.7239,0.0367,-0.5832,-0.7793
1772930851948.7239,0.0398,-0.5838,-0.7818
1772930851948.7239,0.0386,-0.5862,-0.7812
1772930851948.7239,0.0396,-0.5855,-0.7809
1772930851964.0042,0.0393,-0.5836,-0.7815
1772930851964.0042,0.038,-0.5869,-0.7821
1772930851964.0042,0.0375,-0.5857,-0.7815
1772930851964.0042,0.038,-0.5855,-0.7804
1772930851964.0042,0.0373,-0.5863,-0.7825
1772930851964.0042,0.0384,-0.5847,-0.781
1772930851964.0042,0.0362,-0.5857,-0.7827
1772930851964.0042,0.0389,-0.5846,-0.7821
1772930851979.2236,0.039,-0.5858,-0.7809
1772930851979.2236,0.0389,-0.5851,-0.7839
1772930851979.2236,0.038,-0.5856,-0.7812
1772930851979.2236,0.0393,-0.5849,-0.7804
1772930851979.2236,0.0365,-0.586,-0.7824
1772930851979.2236,0.0373,-0.5881,-0.7788
1772930851979.2236,0.037,-0.5852,-0.7802
1772930851979.2236,0.0373,-0.5855,-0.7806
1772930851995.318,0.0382,-0.5874,-0.7803
1772930851995.318,0.0374,-0.5883,-0.7821
1772930851995.318,0.0376,-0.5913,-0.7848
1772930851995.318,0.0368,-0.5882,-0.7825
1772930851995.318,0.0383,-0.5908,-0.7823
1772930851995.318,0.0377,-0.5888,-0.7826
1772930851995.318,0.0396,-0.5919,-0.7835
1772930851995.318,0.0387,-0.5876,-0.7845
1772930852011.2798,0.036,-0.588,-0.782
1772930852011.2798,0.0397,-0.5888,-0.783
1772930852011.2798,0.0384,-0.5875,-0.7813
1772930852011.2798,0.0354,-0.5867,-0.7835
1772930852011.2798,0.0368,-0.589,-0.7818
1772930852027.335,0.0342,-0.5879,-0.7811
1772930852027.335,0.0379,-0.5866,-0.7829
1772930852027.335,0.039,-0.5876,-0.7819
1772930852027.335,0.0368,-0.5865,-0.7834
1772930852027.335,0.0388,-0.587,-0.7819
1772930852027.335,0.0366,-0.5879,-0.7848
1772930852027.335,0.0381,-0.5844,-0.7836
1772930852027.335,0.0371,-0.5847,-0.7845
1772930852043.1711,0.0357,-0.5843,-0.783
1772930852043.1711,0.0352,-0.5848,-0.7849
1772930852043.1711,0.0384,-0.5827,-0.7845
1772930852043.1711,0.0373,-0.5866,-0.7827
1772930852043.1711,0.0361,-0.5867,-0.7828
1772930852043.1711,0.0387,-0.5884,-0.7824
1772930852043.1711,0.0364,-0.5887,-0.7826
1772930852043.1711,0.0371,-0.5878,-0.7792
1772930852058.1118,0.0388,-0.5885,-0.7836
1772930852058.1118,0.0359,-0.589,-0.7867
1772930852058.1118,0.0369,-0.588,-0.7812
1772930852058.1118,0.0356,-0.588,-0.7861
1772930852058.1118,0.0384,-0.588,-0.7826
1772930852058.1118,0.0387,-0.5902,-0.7844
1772930852058.1118,0.0369,-0.5882,-0.7844
1772930852058.1118,0.036,-0.5896,-0.7815
1772930852073.9353,0.0371,-0.5911,-0.7853
1772930852073.9353,0.0381,-0.5893,-0.7857
1772930852073.9353,0.0391,-0.5924,-0.7855
1772930852073.9353,0.0386,-0.5908,-0.7844
1772930852073.9353,0.0368,-0.59,-0.7856
1772930852073.9353,0.0364,-0.5916,-0.7833
1772930852073.9353,0.0355,-0.5905,-0.7859
1772930852073.9353,0.037,-0.5912,-0.7853
1772930852090.0242,0.0363,-0.594,-0.7881
1772930852090.0242,0.0345,-0.5921,-0.7867
1772930852090.0242,0.0357,-0.5907,-0.7844
1772930852090.0242,0.0356,-0.5912,-0.7851
1772930852090.0242,0.0371,-0.5899,-0.7843
1772930852090.0242,0.0406,-0.5894,-0.7849
1772930852090.0242,0.0417,-0.5882,-0.7827
1772930852090.0242,0.0413,-0.5882,-0.7835
1772930852105.1045,0.0407,-0.5883,-0.7835
1772930852105.1045,0.0417,-0.5894,-0.7824
1772930852105.1045,0.0421,-0.5872,-0.7869
1772930852105.1045,0.0394,-0.5895,-0.7826
1772930852105.1045,0.0405,-0.5876,-0.7821
1772930852105.1045,0.0393,-0.5877,-0.7843
1772930852120.3474,0.0373,-0.5909,-0.7813
1772930852120.3474,0.0386,-0.5904,-0.7831
1772930852120.3474,0.0365,-0.5891,-0.7821
1772930852120.3474,0.0381,-0.5907,-0.7859
1772930852120.3474,0.0372,-0.5875,-0.7854
1772930852120.3474,0.0364,-0.5885,-0.7835
1772930852120.3474,0.0365,-0.5894,-0.7836
1772930852120.3474,0.0382,-0.5871,-0.7863
1772930852135.6755,0.0384,-0.5868,-0.7853
1772930852135.6755,0.0381,-0.5875,-0.7834
1772930852135.6755,0.0386,-0.5841,-0.7821
1772930852135.6755,0.0386,-0.5857,-0.7828
1772930852135.6755,0.0408,-0.586,-0.7828
1772930852135.6755,0.0422,-0.5851,-0.7829
1772930852135.6755,0.0425,-0.5882,-0.7822
1772930852135.6755,0.0406,-0.5858,-0.7836
1772930852150.8357,0.0401,-0.5861,-0.7827
1772930852150.8357,0.04,-0.5868,-0.7827
1772930852150.8357,0.0411,-0.586,-0.7815
1772930852150.8357,0.0373,-0.5874,-0.7828
1772930852150.8357,0.038,-0.5887,-0.7846
1772930852150.8357,0.0401,-0.5865,-0.783
1772930852150.8357,0.04,-0.5868,-0.7826
1772930852150.8357,0.0385,-0.5845,-0.7819
1772930852166.7712,0.0363,-0.5852,-0.7854
1772930852166.7712,0.0392,-0.5865,-0.7831
1772930852166.7712,0.038,-0.5849,-0.7857
1772930852166.7712,0.0405,-0.5861,-0.7865
1772930852166.7712,0.0373,-0.5868,-0.7845
1772930852181.9893,0.0362,-0.5877,-0.7834
1772930852181.9893,0.0353,-0.5869,-0.7864
1772930852181.9893,0.0391,-0.5882,-0.781
1772930852181.9893,0.038,-0.5885,-0.7834
1772930852181.9893,0.0396,-0.588,-0.7824
1772930852181.9893,0.0413,-0.5866,-0.7823
1772930852181.9893,0.0385,-0.5872,-0.7826
1772930852181.9893,0.0409,-0.5892,-0.7845
1772930852197.623,0.0382,-0.5868,-0.7802
1772930852197.623,0.0409,-0.5835,-0.7835
1772930852197.623,0.0388,-0.5857,-0.7832
1772930852197.623,0.0398,-0.5856,-0.7842
1772930852197.623,0.0376,-0.586,-0.7832
1772930852197.623,0.0387,-0.5864,-0.7865
1772930852197.623,0.0387,-0.5869,-0.7849
1772930852197.623,0.0393,-0.588,-0.7851
1772930852212.7512,0.0398,-0.5868,-0.7848
1772930852212.7512,0.0407,-0.5865,-0.7857
1772930852212.7512,0.0407,-0.5847,-0.7834
1772930852212.7512,0.0412,-0.5841,-0.7854
1772930852212.7512,0.0392,-0.5855,-0.7862
1772930852212.7512,0.0373,-0.5851,-0.7823
1772930852212.7512,0.0417,-0.5883,-0.7844
1772930852212.7512,0.0401,-0.5841,-0.7846
1772930852228.054,0.0394,-0.5872,-0.7853
1772930852228.054,0.0412,-0.5858,-0.7843
1772930852228.054,0.0373,-0.5857,-0.7837
1772930852228.054,0.0405,-0.5861,-0.7837
1772930852228.054,0.0414,-0.5859,-0.7821
1772930852243.1033,0.0398,-0.5896,-0.7811
1772930852243.1033,0.0398,-0.5884,-0.7811
1772930852243.1033,0.0405,-0.589,-0.7807
1772930852243.1033,0.0402,-0.5885,-0.7819
1772930852243.1033,0.0401,-0.5895,-0.7828
1772930852243.1033,0.0396,-0.5905,-0.7809
1772930852243.1033,0.0382,-0.5899,-0.7807
1772930852243.1033,0.0376,-0.589,-0.7829
1772930852258.8735,0.0367,-0.5897,-0.7826
1772930852258.8735,0.0383,-0.5905,-0.7841
1772930852258.8735,0.0397,-0.589,-0.7824
1772930852258.8735,0.0372,-0.589,-0.7826
1772930852258.8735,0.035,-0.5916,-0.7835
1772930852258.8735,0.0373,-0.5913,-0.7845
1772930852258.8735,0.0382,-0.5902,-0.7819
1772930852258.8735,0.0371,-0.5906,-0.7804
1772930852274.9585,0.0373,-0.589,-0.7832
1772930852274.9585,0.0387,-0.5902,-0.7808
1772930852274.9585,0.0356,-0.5891,-0.7799
1772930852274.9585,0.0362,-0.5897,-0.7819
1772930852274.9585,0.0348,-0.5908,-0.7842
1772930852274.9585,0.0353,-0.5915,-0.7815
1772930852274.9585,0.0342,-0.5904,-0.7821
1772930852274.9585,0.0316,-0.5891,-0.7812
1772930852291.5718,0.0354,-0.5891,-0.7802
1772930852291.5718,0.0344,-0.5865,-0.7803
1772930852291.5718,0.035,-0.5883,-0.7823
1772930852291.5718,0.0342,-0.5881,-0.7819
1772930852291.5718,0.0354,-0.5862,-0.7812
1772930852291.5718,0.0358,-0.5858,-0.7846
1772930852291.5718,0.038,-0.5853,-0.7812
1772930852291.5718,0.0356,-0.5843,-0.7851
1772930852307.4146,0.0406,-0.5848,-0.787
1772930852307.4146,0.0393,-0.5864,-0.7863
1772930852307.4146,0.0392,-0.5853,-0.7849
1772930852307.4146,0.041,-0.5866,-0.7851
1772930852307.4146,0.0404,-0.5876,-0.7854
1772930852307.4146,0.0421,-0.5866,-0.7845
1772930852307.4146,0.0442,-0.5877,-0.7863
1772930852307.4146,0.044,-0.5858,-0.7853
1772930852323.043,0.0457,-0.589,-0.7828
1772930852323.043,0.0456,-0.5883,-0.7767
1772930852323.043,0.0438,-0.5913,-0.7756
1772930852323.043,0.0428,-0.5928,-0.771
1772930852323.043,0.0439,-0.5916,-0.77
1772930852323.043,0.0414,-0.5901,-0.7694
1772930852323.043,0.0377,-0.5898,-0.7701
1772930852323.043,0.034,-0.5882,-0.7746
1772930852338.967,0.0334,-0.5913,-0.7719
1772930852338.967,0.0331,-0.5939,-0.7707
1772930852338.967,0.0308,-0.5953,-0.7684
1772930852338.967,0.031,-0.5925,-0.7719
1772930852338.967,0.0301,-0.5905,-0.7781
1772930852338.967,0.0278,-0.5885,-0.7798
1772930852355.3745,0.0272,-0.5896,-0.786
1772930852355.3745,0.0259,-0.5902,-0.7912
1772930852355.3745,0.0261,-0.5889,-0.7911
1772930852355.3745,0.03,-0.5933,-0.7917
1772930852355.3745,0.0301,-0.5928,-0.796
1772930852355.3745,0.0353,-0.5928,-0.7939
1772930852355.3745,0.0378,-0.5889,-0.8012
1772930852355.3745,0.0383,-0.5852,-0.7978
1772930852370.2485,0.042,-0.5838,-0.7956
1772930852370.2485,0.0448,-0.5803,-0.7971
1772930852370.2485,0.0486,-0.5793,-0.796
1772930852370.2485,0.0511,-0.5766,-0.7933
1772930852370.2485,0.0558,-0.5739,-0.7875
1772930852370.2485,0.0547,-0.5705,-0.7912
1772930852370.2485,0.0549,-0.5703,-0.786
1772930852370.2485,0.054,-0.5721,-0.7816
1772930852385.8015,0.0523,-0.5763,-0.7801
1772930852385.8015,0.0517,-0.5745,-0.7782
1772930852385.8015,0.0536,-0.5789,-0.7752
1772930852385.8015,0.0519,-0.5835,-0.7703
1772930852385.8015,0.0502,-0.5822,-0.77
1772930852385.8015,0.0473,-0.5861,-0.7685
1772930852385.8015,0.0461,-0.5911,-0.7697
1772930852385.8015,0.043,-0.5985,-0.7686
1772930852401.3533,0.043,-0.5988,-0.7682
1772930852401.3533,0.0388,-0.599,-0.7667
1772930852401.3533,0.0337,-0.6043,-0.7687
1772930852401.3533,0.036,-0.603,-0.769
1772930852401.3533,0.0306,-0.6016,-0.7737
1772930852401.3533,0.0278,-0.6015,-0.7756
1772930852401.3533,0.028,-0.5983,-0.7777
1772930852401.3533,0.0257,-0.5999,-0.781
1772930852416.8914,0.0223,-0.5963,-0.7893
1772930852416.8914,0.0226,-0.5969,-0.7925
1772930852416.8914,0.0207,-0.5946,-0.7997
1772930852416.8914,0.0228,-0.5928,-0.8045
1772930852416.8914,0.0199,-0.5913,-0.8161
1772930852431.9446,0.0218,-0.5885,-0.8192
1772930852431.9446,0.0222,-0.5851,-0.8334
1772930852431.9446,0.0233,-0.5811,-0.8391
1772930852431.9446,0.0228,-0.5816,-0.8433
1772930852431.9446,0.0226,-0.5857,-0.848
1772930852431.9446,0.0263,-0.5896,-0.8485
1772930852431.9446,0.0267,-0.5904,-0.8437
1772930852431.9446,0.0332,-0.595,-0.8317
1772930852447.0366,0.0404,-0.5952,-0.8236
1772930852447.0366,0.0451,-0.5956,-0.8145
1772930852447.0366,0.0489,-0.6017,-0.8007
1772930852447.0366,0.0537,-0.5941,-0.7859
1772930852447.0366,0.056,-0.5905,-0.7829
1772930852447.0366,0.0594,-0.5837,-0.7735
1772930852447.0366,0.0587,-0.5846,-0.7713
1772930852447.0366,0.0605,-0.5804,-0.772
1772930852462.7532,0.0621,-0.5778,-0.7717
1772930852462.7532,0.06,-0.5799,-0.7742
1772930852462.7532,0.0573,-0.5792,-0.7801
1772930852462.7532,0.0556,-0.5791,-0.7845
1772930852462.7532,0.0508,-0.5822,-0.7859
1772930852462.7532,0.044,-0.5801,-0.7879
1772930852462.7532,0.0439,-0.5797,-0.7892
1772930852462.7532,0.0353,-0.5835,-0.7896
1772930852477.8958,0.0337,-0.5923,-0.7859
1772930852477.8958,0.0348,-0.5993,-0.777
1772930852477.8958,0.035,-0.6006,-0.7726
1772930852477.8958,0.035,-0.6012,-0.7708
1772930852477.8958,0.0364,-0.6012,-0.7643
1772930852493.4639,0.0372,-0.6057,-0.7599
1772930852493.4639,0.0403,-0.6046,-0.7563
1772930852493.4639,0.0439,-0.602,-0.7513
1772930852493.4639,0.0439,-0.5988,-0.7546
1772930852493.4639,0.0459,-0.5958,-0.7534
1772930852493.4639,0.0443,-0.5909,-0.7518
1772930852493.4639,0.0411,-0.589,-0.7565
1772930852493.4639,0.0395,-0.5851,-0.7571
1772930852509.7559,0.036,-0.5839,-0.7602
1772930852509.7559,0.0353,-0.5836,-0.763
1772930852509.7559,0.0325,-0.5844,-0.7664
1772930852509.7559,0.0303,-0.5833,-0.7695
1772930852509.7559,0.0274,-0.5845,-0.7693
1772930852509.7559,0.0266,-0.5853,-0.7715
1772930852509.7559,0.0288,-0.5852,-0.7752
1772930852509.7559,0.0268,-0.584,-0.7776
1772930852525.875,0.0225,-0.583,-0.7813
1772930852525.875,0.0224,-0.5813,-0.7829
1772930852525.875,0.0234,-0.5834,-0.7839
1772930852525.875,0.0231,-0.5815,-0.7856
1772930852525.875,0.0258,-0.577,-0.7864
1772930852525.875,0.024,-0.5778,-0.7882
1772930852525.875,0.0236,-0.5764,-0.7891
1772930852525.875,0.0262,-0.5805,-0.7874
1772930852541.1648,0.0287,-0.5793,-0.7876
1772930852541.1648,0.0282,-0.5789,-0.786
1772930852541.1648,0.0289,-0.578,-0.7852
1772930852541.1648,0.0298,-0.5765,-0.7861
1772930852541.1648,0.0318,-0.5775,-0.7858
1772930852541.1648,0.0329,-0.5785,-0.7855
1772930852541.1648,0.0348,-0.5791,-0.7854
1772930852541.1648,0.0376,-0.5787,-0.7679
1772930852557.2607,0.04,-0.5797,-0.781
1772930852557.2607,0.0406,-0.5808,-0.7788
1772930852557.2607,0.0415,-0.5784,-0.7771
1772930852557.2607,0.0419,-0.581,-0.7782
1772930852557.2607,0.0436,-0.5827,-0.7746
1772930852557.2607,0.0449,-0.5856,-0.7729
1772930852557.2607,0.0435,-0.5835,-0.773
1772930852557.2607,0.0456,-0.5852,-0.7699
1772930852572.9436,0.0458,-0.5886,-0.771
1772930852572.9436,0.0465,-0.5863,-0.7707
1772930852572.9436,0.0447,-0.5905,-0.7708
1772930852572.9436,0.0454,-0.5902,-0.7682
1772930852572.9436,0.0447,-0.5916,-0.7689
1772930852572.9436,0.0443,-0.5933,-0.7708
1772930852572.9436,0.0426,-0.5909,-0.7714
1772930852572.9436,0.0443,-0.5919,-0.769
1772930852588.5933,0.0432,-0.5955,-0.7712
1772930852588.5933,0.039,-0.5941,-0.7749
1772930852588.5933,0.0403,-0.5959,-0.7732
1772930852588.5933,0.0395,-0.5954,-0.7743
1772930852588.5933,0.0393,-0.594,-0.7763
1772930852588.5933,0.0378,-0.5951,-0.7784
1772930852603.6643,0.037,-0.5952,-0.779
1772930852603.6643,0.0353,-0.5943,-0.7798
1772930852603.6643,0.0337,-0.5919,-0.7818
1772930852603.6643,0.0335,-0.5921,-0.782
1772930852603.6643,0.0331,-0.5901,-0.7859
1772930852603.6643,0.0324,-0.5894,-0.7884
1772930852603.6643,0.0315,-0.5885,-0.7843
1772930852603.6643,0.0305,-0.5855,-0.7851
1772930852619.8462,0.0296,-0.587,-0.7879
1772930852619.8462,0.0159,-0.5858,-0.7898
1772930852619.8462,0.0348,-0.5851,-0.7865
1772930852619.8462,0.032,-0.5843,-0.787
1772930852619.8462,0.0341,-0.5861,-0.7873
1772930852619.8462,0.0328,-0.5844,-0.7845
1772930852619.8462,0.0339,-0.5855,-0.7868
1772930852619.8462,0.0347,-0.5896,-0.7867
1772930852635.9492,0.037,-0.5896,-0.7874
1772930852635.9492,0.0343,-0.5906,-0.7858
1772930852635.9492,0.0381,-0.5891,-0.7856
1772930852635.9492,0.0347,-0.5906,-0.7867
1772930852635.9492,0.0347,-0.5938,-0.7839
1772930852635.9492,0.0367,-0.5946,-0.7854
1772930852635.9492,0.0375,-0.595,-0.7829
1772930852635.9492,0.0373,-0.5964,-0.7818
1772930852651.6604,0.0369,-0.5985,-0.7807
1772930852651.6604,0.0376,-0.595,-0.7768
1772930852651.6604,0.0387,-0.5961,-0.7768
1772930852651.6604,0.0403,-0.5951,-0.7767
1772930852651.6604,0.0375,-0.5962,-0.7733
1772930852651.6604,0.0398,-0.5982,-0.771
1772930852651.6604,0.0399,-0.5982,-0.7721
1772930852651.6604,0.0394,-0.5996,-0.7716
1772930852666.9377,0.0387,-0.5995,-0.7745
1772930852666.9377,0.0391,-0.5984,-0.7737
1772930852666.9377,0.0393,-0.597,-0.7765
1772930852666.9377,0.0364,-0.5977,-0.7766
1772930852666.9377,0.0391,-0.5961,-0.779
1772930852683.004,0.0394,-0.5936,-0.7804
1772930852683.004,0.0392,-0.5946,-0.7831
1772930852683.004,0.0368,-0.5916,-0.7885
1772930852683.004,0.0369,-0.5885,-0.7899
1772930852683.004,0.0349,-0.588,-0.7958
1772930852683.004,0.0354,-0.5879,-0.7954
1772930852683.004,0.0326,-0.5857,-0.7935
1772930852683.004,0.0357,-0.5864,-0.7989
1772930852698.6455,0.0335,-0.5851,-0.7963
1772930852698.6455,0.035,-0.584,-0.7983
1772930852698.6455,0.0354,-0.5837,-0.7959
1772930852698.6455,0.0339,-0.5823,-0.7946
1772930852698.6455,0.0384,-0.5808,-0.7937
1772930852698.6455,0.0349,-0.5778,-0.7907
1772930852698.6455,0.0379,-0.5779,-0.7856
1772930852698.6455,0.0381,-0.5775,-0.7875
1772930852714.7275,0.0398,-0.5742,-0.7864
1772930852714.7275,0.0404,-0.5739,-0.7829
1772930852714.7275,0.0401,-0.5751,-0.7832
1772930852714.7275,0.0387,-0.5748,-0.7829
1772930852714.7275,0.0411,-0.5788,-0.7814
1772930852714.7275,0.0421,-0.5784,-0.7843
1772930852714.7275,0.043,-0.5785,-0.7836
1772930852714.7275,0.0415,-0.5807,-0.7832
1772930852729.7048,0.0437,-0.5797,-0.781
1772930852729.7048,0.0422,-0.5798,-0.7826
1772930852729.7048,0.042,-0.5805,-0.7817
1772930852729.7048,0.0423,-0.584,-0.7804
1772930852729.7048,0.0403,-0.5868,-0.7823
1772930852729.7048,0.0395,-0.5874,-0.7826
1772930852729.7048,0.037,-0.5866,-0.7797
1772930852729.7048,0.0392,-0.5857,-0.7829
1772930852745.236,0.0378,-0.5871,-0.784
1772930852745.236,0.0379,-0.5859,-0.7804
1772930852745.236,0.0378,-0.5868,-0.784
1772930852745.236,0.0374,-0.5868,-0.7844
1772930852745.236,0.0384,-0.5872,-0.7848
1772930852745.236,0.0376,-0.5865,-0.7853
1772930852745.236,0.036,-0.587,-0.7885
1772930852745.236,0.0358,-0.5889,-0.787
