Time_ms,ax,ay,az,gx,gy,gz
1772932654876.2625,-0.0892,-0.0065,-0.9731,3.316,-2.467,-1.374
1772932654876.2625,-0.0866,-0.0062,-0.9719,3.299,-2.511,-1.383
1772932654891.324,-0.087,-0.0082,-0.9722,3.43,-2.73,-1.33
1772932654891.324,-0.0875,-0.0094,-0.9699,3.194,-2.494,-1.374
1772932654891.324,-0.087,-0.0088,-0.97,3.15,-2.494,-1.391
1772932654891.324,-0.0904,-0.0091,-0.9654,3.054,-2.275,-1.304
1772932654907.6997,-0.091,-0.0082,-0.9667,2.87,-1.969,-1.076
1772932654907.6997,-0.0936,-0.0109,-0.9679,3.071,-1.391,-0.945
1772932654907.6997,-0.0965,-0.0065,-0.9675,2.861,-1.426,-1.015
1772932654907.6997,-0.0948,-0.0081,-0.97,2.651,-0.831,-1.032
1772932654923.2512,-0.0954,-0.0084,-0.969,2.739,-0.744,-1.234
1772932654923.2512,-0.098,-0.0087,-0.972,2.564,-0.542,-1.339
1772932654923.2512,-0.0986,-0.0092,-0.9738,2.607,-0.105,-1.339
1772932654938.8235,-0.0988,-0.0065,-0.9756,2.572,-0.324,-1.671
1772932654938.8235,-0.0981,-0.0062,-0.9786,2.546,-0.306,-1.531
1772932654938.8235,-0.0964,-0.0038,-0.9819,2.678,-0.455,-1.47
1772932654938.8235,-0.0942,-0.007,-0.9864,2.888,-0.858,-1.759
1772932654954.473,-0.095,-0.0035,-0.9867,2.905,-1.33,-1.663
1772932654954.473,-0.0909,-0.0039,-0.9887,3.106,-1.899,-1.558
1772932654954.473,-0.0902,-0.0035,-0.9925,3.482,-2.625,-1.531
