Time_ms,ax,ay,az,gx,gy,gz
1772933779064.781,-0.0647,-0.0462,-0.9563,4.016,-11.165,-1.706
1772933779064.781,-0.0667,-0.0475,-0.9523,3.5,-10.588,-1.54
1772933779064.781,-0.0695,-0.047,-0.9553,3.316,-10.036,-1.663
1772933779064.781,-0.0667,-0.0487,-0.9557,3.334,-9.756,-1.4
1772933779064.781,-0.0669,-0.0476,-0.9544,3.001,-9.047,-1.312
1772933779064.781,-0.0695,-0.0481,-0.9546,2.905,-8.724,-1.155
1772933779064.781,-0.0683,-0.0482,-0.9521,2.616,-8.803,-1.111
1772933779064.781,-0.0679,-0.0495,-0.9539,2.433,-8.496,-0.796
1772933779064.781,-0.0696,-0.0501,-0.9543,2.223,-7.901,-0.761
1772933779064.781,-0.0693,-0.0473,-0.9588,2.047,-7.429,-0.595
1772933779064.781,-0.0701,-0.0493,-0.9653,2.021,-7.271,-0.63
1772933779064.781,-0.0701,-0.049,-0.9689,1.627,-7.0,-0.525
1772933779080.3308,-0.0693,-0.0497,-0.9698,1.654,-6.781,-0.481
1772933779080.3308,-0.0694,-0.0482,-0.9753,1.347,-6.615,-0.376
1772933779080.3308,-0.0667,-0.0457,-0.9792,1.225,-6.659,-0.315
1772933779080.3308,-0.0659,-0.0451,-0.9908,1.015,-6.388,-0.228
1772933779080.3308,-0.0681,-0.0425,-0.9963,0.971,-6.484,-0.035
1772933779080.3308,-0.0669,-0.0429,-1.0017,0.98,-6.729,-0.114
1772933779080.3308,-0.0644,-0.0422,-1.0064,1.05,-6.991,-0.166
1772933779080.3308,-0.0647,-0.0422,-1.0136,1.085,-7.219,-0.175
1772933779080.3308,-0.0636,-0.0395,-1.022,1.12,-7.831,-0.367
1772933779080.3308,-0.0653,-0.0395,-1.0264,1.19,-8.172,-0.682
1772933779080.3308,-0.0637,-0.0387,-1.0301,1.251,-8.383,-0.586
1772933779080.3308,-0.0667,-0.0392,-1.0313,1.347,-8.689,-0.595
1772933779080.3308,-0.0636,-0.0391,-1.0344,1.129,-9.152,-0.613
1772933779095.8535,-0.068,-0.0408,-1.0353,1.216,-9.459,-0.919
1772933779095.8535,-0.0681,-0.0425,-1.0323,1.164,-9.669,-1.024
1772933779095.8535,-0.0712,-0.0423,-1.0266,0.84,-9.957,-1.137
1772933779095.8535,-0.0731,-0.0425,-1.0176,0.805,-10.36,-1.164
1772933779095.8535,-0.0725,-0.0428,-1.0167,0.639,-10.255,-1.304
1772933779095.8535,-0.0748,-0.046,-1.0065,0.333,-9.599,-1.26
1772933779095.8535,-0.0764,-0.0441,-0.9991,-0.149,-9.31,-1.295
1772933779095.8535,-0.077,-0.0462,-0.9936,-0.604,-8.706,-1.33
1772933779095.8535,-0.08,-0.047,-0.9881,-0.989,-8.129,-1.461
1772933779095.8535,-0.0829,-0.0476,-0.9792,-1.627,-7.516,-1.68
1772933779095.8535,-0.0869,-0.047,-0.9771,-2.459,-6.519,-1.89
1772933779095.8535,-0.0849,-0.0511,-0.9734,-3.167,-5.617,-1.899
1772933779111.0176,-0.0856,-0.049,-0.965,-4.043,-4.393,-1.986
1772933779111.0176,-0.0873,-0.0509,-0.9654,-4.716,-3.465,-2.091
1772933779111.0176,-0.0889,-0.0508,-0.9647,-5.32,-2.109,-2.214
1772933779111.0176,-0.0895,-0.0501,-0.9681,-6.151,-1.146,-2.03
1772933779111.0176,-0.0897,-0.0514,-0.9678,-6.851,-0.228,-2.17
1772933779111.0176,-0.0872,-0.0484,-0.9714,-7.534,1.234,-2.205
1772933779111.0176,-0.0836,-0.0484,-0.9722,-7.98,2.118,-2.284
1772933779111.0176,-0.0847,-0.0472,-0.9786,-8.418,3.185,-2.502
1772933779111.0176,-0.0811,-0.0451,-0.9836,-8.654,4.13,-2.485
1772933779111.0176,-0.0811,-0.044,-0.9897,-8.75,4.874,-2.704
1772933779111.0176,-0.0793,-0.0449,-0.9931,-8.689,5.469,-2.572
1772933779111.0176,-0.0745,-0.0444,-0.9953,-8.601,5.793,-2.704
1772933779127.0674,-0.0734,-0.0409,-0.9964,-8.409,6.064,-2.651
1772933779127.0674,-0.0716,-0.0409,-1.0006,-8.085,6.335,-2.756
1772933779127.0674,-0.0667,-0.0411,-1.0024,-8.006,6.151,-2.651
1772933779127.0674,-0.065,-0.0411,-1.0049,-7.473,6.195,-2.8
1772933779127.0674,-0.0611,-0.0428,-1.0047,-6.947,5.556,-2.695
1772933779127.0674,-0.0575,-0.0425,-1.0023,-6.606,5.171,-2.424
1772933779127.0674,-0.0529,-0.0426,-1.0,-6.221,4.235,-2.31
1772933779127.0674,-0.0512,-0.0453,-1.0004,-5.451,3.579,-2.389
1772933779127.0674,-0.0479,-0.0442,-0.9955,-5.18,2.555,-2.31
1772933779127.0674,-0.0454,-0.0467,-0.9912,-4.751,1.461,-1.96
1772933779127.0674,-0.044,-0.0441,-0.9872,-4.34,0.796,-1.802
1772933779127.0674,-0.0376,-0.0459,-0.9834,-3.587,-0.446,-1.566
1772933779127.0674,-0.0386,-0.0456,-0.979,-3.106,-1.829,-1.47
1772933779143.097,-0.0356,-0.0451,-0.9722,-2.634,-2.905,-1.269
1772933779143.097,-0.0339,-0.0437,-0.9694,-1.934,-4.253,-1.094
1772933779143.097,-0.0353,-0.0444,-0.9612,-1.426,-5.338,-0.91
1772933779143.097,-0.0328,-0.0428,-0.957,-0.726,-6.475,-0.718
1772933779143.097,-0.0332,-0.0428,-0.9523,-0.009,-7.473,-0.507
1772933779143.097,-0.0324,-0.0411,-0.9503,0.595,-8.592,-0.376
1772933779143.097,-0.0328,-0.0393,-0.9464,1.488,-9.572,-0.42
1772933779143.097,-0.032,-0.0374,-0.942,2.013,-10.693,-0.35
1772933779143.097,-0.0343,-0.0369,-0.9421,2.678,-11.279,-0.254
1772933779143.097,-0.0356,-0.0355,-0.9374,3.404,-11.769,-0.175
1772933779143.097,-0.0345,-0.0339,-0.9348,4.218,-12.898,-0.21
1772933779143.097,-0.0367,-0.035,-0.9319,4.874,-13.107,-0.14
1772933779143.097,-0.0387,-0.0322,-0.9337,5.749,-13.387,0.018
1772933779158.9153,-0.0396,-0.0315,-0.9328,6.562,-13.974,0.009
1772933779158.9153,-0.0397,-0.0299,-0.9337,7.376,-14.411,-0.219
1772933779158.9153,-0.0401,-0.0297,-0.9357,8.068,-14.648,-0.385
1772933779158.9153,-0.0417,-0.0287,-0.9366,8.636,-14.945,-0.656
1772933779158.9153,-0.0415,-0.027,-0.9387,9.196,-15.172,-0.586
1772933779158.9153,-0.0442,-0.0257,-0.9414,10.027,-15.251,-0.621
1772933779158.9153,-0.0461,-0.0263,-0.9436,10.596,-15.033,-0.823
1772933779158.9153,-0.0478,-0.0285,-0.9478,11.086,-15.295,-1.164
1772933779158.9153,-0.0489,-0.0281,-0.9501,11.489,-15.024,-0.971
1772933779158.9153,-0.0506,-0.0274,-0.9533,11.734,-14.971,-0.84
1772933779158.9153,-0.0517,-0.0294,-0.9544,12.162,-15.015,-1.33
1772933779158.9153,-0.0536,-0.0279,-0.9557,12.294,-14.884,-1.216
1772933779158.9153,-0.0534,-0.0298,-0.9622,12.46,-14.341,-1.505
1772933779174.941,-0.0558,-0.0316,-0.9634,12.355,-14.289,-1.566
1772933779174.941,-0.059,-0.0322,-0.9618,12.285,-13.921,-1.776
1772933779174.941,-0.06,-0.0325,-0.9648,11.891,-13.799,-1.75
1772933779174.941,-0.0613,-0.0357,-0.9666,11.498,-13.344,-1.715
1772933779174.941,-0.063,-0.0361,-0.967,10.92,-12.836,-1.899
1772933779174.941,-0.0636,-0.0375,-0.969,10.596,-12.408,-2.013
1772933779174.941,-0.0638,-0.041,-0.972,9.914,-12.023,-1.925
1772933779174.941,-0.0681,-0.0409,-0.9719,9.004,-11.699,-1.969
1772933779174.941,-0.0702,-0.0418,-0.9733,8.26,-10.797,-2.1
1772933779174.941,-0.0702,-0.0429,-0.9722,7.718,-10.701,-2.083
1772933779174.941,-0.0705,-0.0414,-0.9738,6.886,-10.141,-2.013
1772933779174.941,-0.0718,-0.0415,-0.9724,5.862,-9.424,-2.056
1772933779174.941,-0.0736,-0.0421,-0.9728,4.935,-9.039,-2.004
1772933779190.4656,-0.0721,-0.0424,-0.9755,4.112,-8.26,-1.811
1772933779190.4656,-0.0745,-0.0427,-0.972,3.299,-7.814,-1.811
1772933779190.4656,-0.0733,-0.0423,-0.9715,2.511,-7.228,-1.837
1772933779190.4656,-0.0758,-0.044,-0.9735,1.452,-6.869,-1.907
1772933779190.4656,-0.0744,-0.0425,-0.9728,0.919,-5.95,-1.671
1772933779190.4656,-0.0731,-0.0423,-0.9743,0.175,-5.775,-1.829
1772933779190.4656,-0.0751,-0.0389,-0.9769,-0.324,-5.46,-1.873
1772933779190.4656,-0.0759,-0.0388,-0.9744,-0.796,-5.04,-1.663
1772933779190.4656,-0.0738,-0.0382,-0.9762,-1.356,-4.366,-1.68
1772933779190.4656,-0.0726,-0.0376,-0.9746,-1.776,-4.27,-1.549
1772933779190.4656,-0.0752,-0.035,-0.9788,-2.161,-3.71,-1.566
1772933779190.4656,-0.071,-0.0346,-0.9799,-2.564,-3.544,-1.593
1772933779190.4656,-0.0705,-0.0342,-0.9811,-2.721,-3.43,-1.776
1772933779205.8713,-0.0695,-0.0338,-0.9789,-2.678,-3.062,-1.698
1772933779205.8713,-0.0669,-0.0328,-0.9769,-2.756,-3.036,-1.724
1772933779205.8713,-0.0672,-0.0321,-0.9836,-2.467,-2.922,-1.549
1772933779205.8713,-0.0658,-0.0301,-0.9786,-2.538,-2.809,-1.496
1772933779205.8713,-0.0645,-0.0293,-0.9809,-2.292,-2.774,-1.584
1772933779205.8713,-0.0647,-0.0289,-0.9798,-2.17,-3.054,-1.584
1772933779205.8713,-0.0596,-0.0276,-0.981,-1.759,-2.712,-1.522
1772933779205.8713,-0.0612,-0.0301,-0.981,-1.584,-3.054,-1.627
1772933779205.8713,-0.0604,-0.0264,-0.9837,-1.347,-3.237,-1.575
1772933779205.8713,-0.0579,-0.0278,-0.983,-0.744,-3.649,-1.347
1772933779205.8713,-0.0584,-0.0239,-0.9805,-0.166,-3.596,-1.417
1772933779205.8713,-0.0561,-0.0242,-0.9834,0.14,-3.841,-1.619
1772933779222.2056,-0.0541,-0.024,-0.9831,0.779,-3.868,-1.522
1772933779222.2056,-0.0542,-0.0245,-0.9803,1.146,-4.515,-1.558
1772933779222.2056,-0.0516,-0.0235,-0.979,1.251,-4.856,-1.242
1772933779222.2056,-0.0492,-0.0272,-0.9778,1.829,-5.372,-1.461
1772933779222.2056,-0.0509,-0.0264,-0.9802,2.38,-5.407,-1.321
1772933779222.2056,-0.0506,-0.0267,-0.9805,2.756,-5.723,-1.269
1772933779222.2056,-0.0483,-0.0257,-0.983,3.211,-5.933,-1.181
1772933779222.2056,-0.047,-0.0267,-0.9797,3.36,-6.134,-1.304
1772933779222.2056,-0.0499,-0.0288,-0.9816,3.666,-6.606,-1.269
1772933779222.2056,-0.0463,-0.0265,-0.9794,4.016,-6.93,-1.365
1772933779222.2056,-0.0472,-0.0299,-0.9805,4.357,-7.122,-1.356
1772933779222.2056,-0.0466,-0.0308,-0.9782,4.707,-7.394,-1.181
1772933779222.2056,-0.046,-0.0306,-0.9778,4.795,-7.726,-1.173
1772933779237.8833,-0.0472,-0.0308,-0.9777,5.058,-7.893,-1.181
1772933779237.8833,-0.0463,-0.0302,-0.9756,5.442,-7.91,-1.251
1772933779237.8833,-0.0476,-0.0309,-0.9751,5.897,-8.19,-1.26
1772933779237.8833,-0.048,-0.0325,-0.9762,5.95,-8.435,-1.155
1772933779237.8833,-0.05,-0.0301,-0.9744,5.819,-8.724,-1.312
1772933779237.8833,-0.0506,-0.0319,-0.9761,5.705,-8.557,-1.094
1772933779237.8833,-0.0497,-0.0332,-0.9777,5.88,-8.68,-1.164
1772933779237.8833,-0.0523,-0.0357,-0.9751,6.003,-8.68,-1.137
1772933779237.8833,-0.0529,-0.035,-0.9744,6.116,-8.706,-1.164
1772933779237.8833,-0.0523,-0.035,-0.9725,6.256,-8.759,-1.19
1772933779237.8833,-0.0521,-0.0359,-0.9711,6.414,-8.82,-1.347
1772933779237.8833,-0.0522,-0.0355,-0.9736,6.037,-8.759,-1.26
1772933779237.8833,-0.0566,-0.0361,-0.9723,5.88,-8.697,-1.26
1772933779253.711,-0.0564,-0.0382,-0.9715,6.151,-8.479,-1.295
1772933779253.711,-0.0572,-0.0347,-0.9719,6.02,-8.339,-1.242
1772933779253.711,-0.059,-0.0377,-0.9728,5.827,-8.365,-1.164
1772933779253.711,-0.0593,-0.04,-0.9715,5.819,-8.479,-1.269
1772933779253.711,-0.0622,-0.0393,-0.9714,5.933,-8.374,-1.286
1772933779253.711,-0.0615,-0.0376,-0.9717,5.827,-7.971,-1.444
1772933779253.711,-0.0606,-0.0393,-0.9707,5.652,-8.234,-1.514
1772933779253.711,-0.0628,-0.0392,-0.9734,5.556,-8.033,-1.488
1772933779253.711,-0.0642,-0.0412,-0.9717,5.53,-7.586,-1.417
1772933779253.711,-0.0639,-0.0417,-0.9739,5.451,-7.35,-1.435
1772933779253.711,-0.0661,-0.0436,-0.9751,5.18,-7.192,-1.549
1772933779253.711,-0.0676,-0.0417,-0.9748,5.303,-7.114,-1.566
1772933779253.711,-0.0666,-0.0426,-0.9727,5.031,-7.088,-1.575
1772933779269.144,-0.0691,-0.0406,-0.9767,4.979,-7.201,-1.61
1772933779269.144,-0.0678,-0.0434,-0.9751,4.9,-6.878,-1.698
1772933779269.144,-0.0684,-0.042,-0.9745,4.673,-6.781,-1.566
1772933779269.144,-0.07,-0.0428,-0.976,4.76,-6.606,-1.619
1772933779269.144,-0.0711,-0.0428,-0.9756,4.515,-6.536,-1.566
1772933779269.144,-0.0697,-0.0418,-0.9751,4.55,-6.641,-1.584
1772933779269.144,-0.0691,-0.0425,-0.9765,4.349,-6.554,-1.479
1772933779269.144,-0.072,-0.0421,-0.978,4.156,-6.536,-1.575
1772933779269.144,-0.0694,-0.0427,-0.9773,4.06,-6.344,-1.514
1772933779269.144,-0.0694,-0.0436,-0.981,4.226,-6.44,-1.654
1772933779269.144,-0.0682,-0.0407,-0.9792,3.929,-6.58,-1.68
1772933779269.144,-0.0709,-0.0428,-0.9815,3.929,-6.589,-1.496
1772933779269.144,-0.0701,-0.0425,-0.9815,3.736,-6.239,-1.68
1772933779284.7068,-0.0702,-0.0436,-0.9805,3.692,-6.606,-1.785
1772933779284.7068,-0.0715,-0.0431,-0.9789,3.745,-6.484,-1.724
1772933779284.7068,-0.0731,-0.044,-0.9798,3.535,-6.641,-1.444
1772933779284.7068,-0.0719,-0.0423,-0.9849,3.561,-6.527,-1.461
1772933779284.7068,-0.0705,-0.0404,-0.9834,3.439,-6.851,-1.531
1772933779284.7068,-0.0698,-0.0409,-0.9833,3.194,-7.096,-1.584
1772933779284.7068,-0.0705,-0.0409,-0.9828,3.395,-7.263,-1.522
1772933779284.7068,-0.0702,-0.0376,-0.9837,3.36,-7.219,-1.488
1772933779284.7068,-0.0715,-0.0425,-0.9845,3.308,-7.306,-1.488
1772933779284.7068,-0.0693,-0.0404,-0.983,3.211,-7.63,-1.452
1772933779284.7068,-0.0686,-0.041,-0.9844,3.167,-7.455,-1.435
1772933779284.7068,-0.0678,-0.0395,-0.9833,3.465,-7.63,-1.759
1772933779299.7322,-0.0687,-0.0398,-0.9845,3.237,-7.612,-1.741
1772933779299.7322,-0.0669,-0.0387,-0.986,3.01,-7.884,-1.732
