Time_ms,ax,ay,az,gx,gy,gz
1772935212185.038,-0.0277,0.0436,-0.9941,-2.03,-2.441,-2.966
1772935212185.038,-0.0259,0.0445,-0.9897,-1.671,-2.625,-3.106
1772935212185.038,-0.0238,0.0439,-0.9891,-1.242,-2.739,-2.888
1772935212185.038,-0.0232,0.0473,-0.985,-0.989,-2.844,-3.054
1772935212185.038,-0.024,0.0461,-0.9844,-0.586,-3.159,-2.922
1772935212185.038,-0.0229,0.0448,-0.9836,-0.306,-3.159,-2.756
1772935212185.038,-0.0224,0.0467,-0.9806,-0.061,-3.316,-2.949
1772935212200.6882,-0.022,0.0475,-0.982,0.507,-3.745,-3.01
1772935212200.6882,-0.0224,0.045,-0.9794,0.84,-3.911,-2.73
1772935212200.6882,-0.0213,0.0465,-0.9798,0.998,-3.701,-2.625
1772935212200.6882,-0.022,0.0471,-0.9819,1.356,-4.13,-2.415
1772935212200.6882,-0.0236,0.0459,-0.9781,1.75,-4.086,-2.126
1772935212200.6882,-0.0218,0.0471,-0.9801,2.24,-4.55,-2.301
1772935212200.6882,-0.0201,0.0482,-0.98,2.345,-4.393,-2.179
1772935212200.6882,-0.0198,0.0459,-0.9814,2.616,-4.34,-2.065
1772935212200.6882,-0.0219,0.0462,-0.9792,2.756,-4.795,-2.494
1772935212200.6882,-0.0198,0.0487,-0.9793,3.062,-4.839,-2.126
1772935212200.6882,-0.0215,0.0465,-0.9787,3.36,-5.285,-1.916
1772935212200.6882,-0.0217,0.0456,-0.9799,3.658,-5.294,-2.091
1772935212200.6882,-0.0179,0.0461,-0.9787,3.64,-5.276,-1.811
1772935212216.4817,-0.0194,0.0404,-0.9787,3.973,-5.591,-1.759
1772935212216.4817,-0.0228,0.0459,-0.978,4.034,-5.364,-1.654
1772935212216.4817,-0.0218,0.044,-0.9765,4.314,-5.705,-1.68
1772935212216.4817,-0.024,0.0403,-0.9765,4.287,-5.906,-1.514
1772935212216.4817,-0.0237,0.0402,-0.9784,4.209,-6.204,-1.444
1772935212216.4817,-0.0261,0.04,-0.9762,4.375,-6.02,-1.321
1772935212216.4817,-0.0268,0.0373,-0.9747,4.497,-6.116,-1.286
1772935212216.4817,-0.0278,0.0378,-0.9763,4.506,-6.099,-1.19
1772935212216.4817,-0.0285,0.0356,-0.9774,4.489,-6.256,-1.155
1772935212216.4817,-0.0285,0.0348,-0.9739,4.524,-6.282,-0.963
