Timestamp_ms,RawADC,Voltage_mV
288236.0,1883.0,1707.0
288238.0,1880.0,1705.0
288241.0,1877.0,1702.0
288244.0,1880.0,1705.0
288247.0,1882.0,1706.0
288250.0,1881.0,1706.0
288253.0,1881.0,1706.0
288256.0,1883.0,1707.0
288259.0,1883.0,1707.0
288262.0,1880.0,1705.0
288265.0,1875.0,1701.0
288268.0,1872.0,1698.0
288271.0,1871.0,1697.0
288274.0,1871.0,1697.0
288277.0,1871.0,1697.0
288280.0,1869.0,1696.0
288283.0,1867.0,1694.0
288286.0,1866.0,1693.0
288289.0,1865.0,1692.0
288292.0,1864.0,1691.0
288294.0,1860.0,1688.0
288297.0,1859.0,1687.0
288300.0,1862.0,1690.0
288303.0,1863.0,1691.0
288306.0,1865.0,1692.0
288309.0,1864.0,1691.0
288312.0,1863.0,1691.0
288315.0,1863.0,1691.0
288318.0,1865.0,1692.0
288321.0,1867.0,1694.0
288324.0,1869.0,1696.0
288327.0,1871.0,1697.0
288330.0,1871.0,1697.0
288333.0,1871.0,1697.0
288336.0,1869.0,1696.0
288339.0,1870.0,1696.0
288342.0,1870.0,1696.0
288345.0,1870.0,1696.0
288347.0,1869.0,1696.0
288350.0,1867.0,1694.0
288353.0,1868.0,1695.0
288356.0,1868.0,1695.0
288359.0,1868.0,1695.0
288362.0,1870.0,1696.0
288365.0,1870.0,1696.0
288368.0,1870.0,1696.0
288371.0,1868.0,1695.0
288374.0,1866.0,1693.0
288377.0,1863.0,1691.0
288380.0,1862.0,1690.0
288383.0,1862.0,1690.0
288386.0,1865.0,1692.0
288389.0,1867.0,1694.0
288392.0,1867.0,1694.0
288395.0,1865.0,1692.0
288398.0,1865.0,1692.0
288400.0,1868.0,1695.0
288403.0,1869.0,1696.0
288406.0,1867.0,1694.0
288409.0,1868.0,1695.0
288412.0,1869.0,1696.0
288415.0,1870.0,1696.0
288418.0,1871.0,1697.0
288421.0,1871.0,1697.0
288424.0,1869.0,1696.0
288427.0,1868.0,1695.0
288430.0,1867.0,1694.0
288433.0,1867.0,1694.0
288436.0,1868.0,1695.0
288439.0,1868.0,1695.0
288442.0,1867.0,1694.0
288445.0,1866.0,1693.0
288448.0,1868.0,1695.0
288451.0,1866.0,1693.0
288453.0,1869.0,1696.0
288456.0,1869.0,1696.0
288459.0,1870.0,1696.0
288462.0,1870.0,1696.0
288465.0,1870.0,1696.0
288468.0,1871.0,1697.0
288471.0,1871.0,1697.0
288474.0,1872.0,1698.0
288477.0,1872.0,1698.0
288480.0,1872.0,1698.0
288483.0,1872.0,1698.0
288486.0,1872.0,1698.0
288489.0,1873.0,1699.0
288492.0,1874.0,1700.0
288495.0,1875.0,1701.0
288498.0,1873.0,1699.0
288501.0,1872.0,1698.0
288504.0,1872.0,1698.0
288506.0,1872.0,1698.0
288509.0,1873.0,1699.0
288512.0,1873.0,1699.0
288515.0,1872.0,1698.0
288518.0,1872.0,1698.0
288521.0,1872.0,1698.0
288524.0,1872.0,1698.0
288527.0,1871.0,1697.0
288530.0,1870.0,1696.0
288533.0,1868.0,1695.0
288536.0,1870.0,1696.0
288539.0,1869.0,1696.0
288542.0,1871.0,1697.0
288545.0,1871.0,1697.0
288548.0,1869.0,1696.0
288551.0,1869.0,1696.0
288554.0,1870.0,1696.0
288557.0,1872.0,1698.0
288560.0,1873.0,1699.0
288562.0,1873.0,1699.0
288565.0,1873.0,1699.0
288568.0,1871.0,1697.0
288571.0,1869.0,1696.0
288574.0,1868.0,1695.0
288577.0,1869.0,1696.0
288580.0,1868.0,1695.0
288583.0,1869.0,1696.0
288586.0,1869.0,1696.0
288589.0,1868.0,1695.0
288592.0,1870.0,1696.0
288595.0,1870.0,1696.0
288598.0,1870.0,1696.0
288601.0,1869.0,1696.0
288604.0,1869.0,1696.0
288607.0,1869.0,1696.0
288610.0,1871.0,1697.0
288613.0,1872.0,1698.0
288615.0,1872.0,1698.0
288618.0,1871.0,1697.0
288621.0,1871.0,1697.0
288624.0,1871.0,1697.0
288627.0,1871.0,1697.0
288630.0,1871.0,1697.0
288633.0,1872.0,1698.0
288636.0,1874.0,1700.0
288639.0,1874.0,1700.0
288642.0,1874.0,1700.0
288645.0,1873.0,1699.0
288648.0,1876.0,1701.0
288651.0,1877.0,1702.0
288654.0,1876.0,1701.0
288657.0,1872.0,1698.0
288660.0,1872.0,1698.0
288663.0,1872.0,1698.0
288666.0,1876.0,1701.0
288668.0,1880.0,1705.0
288671.0,1881.0,1706.0
288674.0,1882.0,1706.0
288677.0,1883.0,1707.0
288680.0,1881.0,1706.0
288683.0,1880.0,1705.0
288686.0,1879.0,1704.0
288689.0,1878.0,1703.0
288692.0,1877.0,1702.0
288695.0,1877.0,1702.0
288698.0,1877.0,1702.0
288701.0,1877.0,1702.0
288704.0,1875.0,1701.0
288707.0,1875.0,1701.0
288710.0,1874.0,1700.0
288713.0,1874.0,1700.0
288716.0,1876.0,1701.0
288719.0,1873.0,1699.0
288721.0,1872.0,1698.0
288724.0,1871.0,1697.0
288727.0,1870.0,1696.0
288730.0,1870.0,1696.0
288733.0,1868.0,1695.0
288736.0,1868.0,1695.0
288739.0,1869.0,1696.0
288742.0,1871.0,1697.0
288745.0,1872.0,1698.0
288748.0,1872.0,1698.0
288751.0,1872.0,1698.0
288754.0,1872.0,1698.0
288757.0,1872.0,1698.0
288760.0,1872.0,1698.0
288763.0,1874.0,1700.0
288766.0,1874.0,1700.0
288769.0,1874.0,1700.0
288772.0,1874.0,1700.0
288774.0,1876.0,1701.0
288777.0,1878.0,1703.0
288780.0,1877.0,1702.0
288783.0,1874.0,1700.0
288786.0,1872.0,1698.0
288789.0,1871.0,1697.0
288792.0,1871.0,1697.0
288795.0,1871.0,1697.0
288798.0,1871.0,1697.0
288801.0,1872.0,1698.0
288804.0,1873.0,1699.0
288807.0,1875.0,1701.0
288810.0,1878.0,1703.0
288813.0,1878.0,1703.0
288816.0,1881.0,1706.0
288819.0,1880.0,1705.0
288822.0,1879.0,1704.0
288825.0,1881.0,1706.0
288827.0,1882.0,1706.0
288830.0,1882.0,1706.0
288833.0,1884.0,1708.0
288836.0,1885.0,1709.0
288839.0,1884.0,1708.0
288842.0,1886.0,1710.0
288845.0,1888.0,1711.0
288848.0,1890.0,1713.0
288851.0,1889.0,1712.0
288854.0,1888.0,1711.0
