Timestamp_ms,RawADC,Voltage_mV
426929.0,1856.0,1685.0
426931.0,1856.0,1685.0
426934.0,1855.0,1684.0
426937.0,1854.0,1683.0
426940.0,1853.0,1682.0
426943.0,1849.0,1679.0
426946.0,1847.0,1677.0
426949.0,1846.0,1677.0
426952.0,1847.0,1677.0
426955.0,1851.0,1681.0
426958.0,1853.0,1682.0
426961.0,1854.0,1683.0
426964.0,1854.0,1683.0
426967.0,1854.0,1683.0
426970.0,1854.0,1683.0
426973.0,1854.0,1683.0
426976.0,1855.0,1684.0
426979.0,1857.0,1686.0
426982.0,1857.0,1686.0
426984.0,1858.0,1686.0
426987.0,1860.0,1688.0
426990.0,1859.0,1687.0
426993.0,1858.0,1686.0
426996.0,1860.0,1688.0
426999.0,1862.0,1690.0
427002.0,1865.0,1692.0
427005.0,1866.0,1693.0
427008.0,1865.0,1692.0
427011.0,1862.0,1690.0
427014.0,1862.0,1690.0
427017.0,1860.0,1688.0
427020.0,1855.0,1684.0
427023.0,1855.0,1684.0
427026.0,1853.0,1682.0
427029.0,1852.0,1682.0
427032.0,1853.0,1682.0
427035.0,1851.0,1681.0
427037.0,1851.0,1681.0
427040.0,1851.0,1681.0
427043.0,1847.0,1677.0
427046.0,1846.0,1677.0
427049.0,1846.0,1677.0
427052.0,1850.0,1680.0
427055.0,1853.0,1682.0
427058.0,1854.0,1683.0
427061.0,1853.0,1682.0
427064.0,1853.0,1682.0
427067.0,1852.0,1682.0
427070.0,1855.0,1684.0
427073.0,1853.0,1682.0
427076.0,1849.0,1679.0
427079.0,1850.0,1680.0
427082.0,1851.0,1681.0
427085.0,1850.0,1680.0
427088.0,1850.0,1680.0
427091.0,1852.0,1682.0
427093.0,1854.0,1683.0
427096.0,1855.0,1684.0
427099.0,1855.0,1684.0
427102.0,1854.0,1683.0
427105.0,1854.0,1683.0
427108.0,1854.0,1683.0
427111.0,1855.0,1684.0
427114.0,1856.0,1685.0
427117.0,1855.0,1684.0
427120.0,1852.0,1682.0
427123.0,1852.0,1682.0
427126.0,1853.0,1682.0
427129.0,1855.0,1684.0
427132.0,1855.0,1684.0
427135.0,1856.0,1685.0
427138.0,1856.0,1685.0
427141.0,1855.0,1684.0
427144.0,1854.0,1683.0
427146.0,1854.0,1683.0
427149.0,1855.0,1684.0
427152.0,1854.0,1683.0
427155.0,1853.0,1682.0
427158.0,1851.0,1681.0
427161.0,1852.0,1682.0
427164.0,1856.0,1685.0
427167.0,1857.0,1686.0
427170.0,1862.0,1690.0
427173.0,1866.0,1693.0
427176.0,1868.0,1695.0
427179.0,1870.0,1696.0
427182.0,1869.0,1696.0
427185.0,1869.0,1696.0
427188.0,1869.0,1696.0
427191.0,1867.0,1694.0
427194.0,1868.0,1695.0
427197.0,1866.0,1693.0
427200.0,1865.0,1692.0
427202.0,1865.0,1692.0
427205.0,1866.0,1693.0
427208.0,1867.0,1694.0
427211.0,1864.0,1691.0
427214.0,1862.0,1690.0
427217.0,1863.0,1691.0
427220.0,1863.0,1691.0
427223.0,1862.0,1690.0
427226.0,1862.0,1690.0
427229.0,1864.0,1691.0
427232.0,1865.0,1692.0
427235.0,1867.0,1694.0
427238.0,1868.0,1695.0
427241.0,1869.0,1696.0
427244.0,1867.0,1694.0
427247.0,1866.0,1693.0
427250.0,1864.0,1691.0
427253.0,1861.0,1689.0
427255.0,1860.0,1688.0
427258.0,1860.0,1688.0
427261.0,1861.0,1689.0
427264.0,1862.0,1690.0
427267.0,1863.0,1691.0
427270.0,1864.0,1691.0
427273.0,1866.0,1693.0
427276.0,1864.0,1691.0
427279.0,1863.0,1691.0
427282.0,1863.0,1691.0
427285.0,1862.0,1690.0
427288.0,1864.0,1691.0
427291.0,1865.0,1692.0
427294.0,1867.0,1694.0
427297.0,1866.0,1693.0
427300.0,1866.0,1693.0
427303.0,1865.0,1692.0
427306.0,1863.0,1691.0
427308.0,1866.0,1693.0
427311.0,1869.0,1696.0
427314.0,1868.0,1695.0
427317.0,1869.0,1696.0
427320.0,1869.0,1696.0
427323.0,1868.0,1695.0
427326.0,1869.0,1696.0
427329.0,1870.0,1696.0
427332.0,1871.0,1697.0
427335.0,1870.0,1696.0
427338.0,1866.0,1693.0
427341.0,1867.0,1694.0
427344.0,1864.0,1691.0
427347.0,1862.0,1690.0
427350.0,1858.0,1686.0
427353.0,1858.0,1686.0
427356.0,1856.0,1685.0
427359.0,1856.0,1685.0
427362.0,1857.0,1686.0
427364.0,1855.0,1684.0
427367.0,1858.0,1686.0
427370.0,1859.0,1687.0
427373.0,1858.0,1686.0
427376.0,1856.0,1685.0
427379.0,1855.0,1684.0
427382.0,1853.0,1682.0
427385.0,1851.0,1681.0
427388.0,1850.0,1680.0
427391.0,1852.0,1682.0
427394.0,1851.0,1681.0
427397.0,1850.0,1680.0
427400.0,1850.0,1680.0
427403.0,1851.0,1681.0
427406.0,1853.0,1682.0
427409.0,1855.0,1684.0
427412.0,1857.0,1686.0
427415.0,1857.0,1686.0
427417.0,1861.0,1689.0
427420.0,1863.0,1691.0
427423.0,1863.0,1691.0
427426.0,1866.0,1693.0
427429.0,1865.0,1692.0
427432.0,1863.0,1691.0
427435.0,1860.0,1688.0
427438.0,1858.0,1686.0
427441.0,1856.0,1685.0
427444.0,1853.0,1682.0
427447.0,1852.0,1682.0
427450.0,1853.0,1682.0
427453.0,1854.0,1683.0
427456.0,1854.0,1683.0
427459.0,1853.0,1682.0
427462.0,1852.0,1682.0
427465.0,1853.0,1682.0
427468.0,1853.0,1682.0
427470.0,1855.0,1684.0
427473.0,1855.0,1684.0
427476.0,1855.0,1684.0
427479.0,1854.0,1683.0
427482.0,1854.0,1683.0
427485.0,1853.0,1682.0
427488.0,1849.0,1679.0
427491.0,1846.0,1677.0
427494.0,1848.0,1678.0
427497.0,1850.0,1680.0
427500.0,1851.0,1681.0
427503.0,1853.0,1682.0
427506.0,1854.0,1683.0
427509.0,1854.0,1683.0
427512.0,1854.0,1683.0
427515.0,1855.0,1684.0
427518.0,1854.0,1683.0
427521.0,1855.0,1684.0
427524.0,1855.0,1684.0
427526.0,1857.0,1686.0
427529.0,1858.0,1686.0
427532.0,1860.0,1688.0
427535.0,1860.0,1688.0
427538.0,1858.0,1686.0
427541.0,1855.0,1684.0
427544.0,1855.0,1684.0
427547.0,1855.0,1684.0
427550.0,1855.0,1684.0
427553.0,1857.0,1686.0
427556.0,1856.0,1685.0
427559.0,1855.0,1684.0
427562.0,1855.0,1684.0
427565.0,1856.0,1685.0
427568.0,1856.0,1685.0
427571.0,1857.0,1686.0
427574.0,1856.0,1685.0
427577.0,1854.0,1683.0
427579.0,1855.0,1684.0
427582.0,1855.0,1684.0
427585.0,1856.0,1685.0
427588.0,1858.0,1686.0
427591.0,1858.0,1686.0
427594.0,1859.0,1687.0
427597.0,1861.0,1689.0
427600.0,1861.0,1689.0
427603.0,1860.0,1688.0
427606.0,1860.0,1688.0
427609.0,1862.0,1690.0
427612.0,1863.0,1691.0
427615.0,1863.0,1691.0
427618.0,1861.0,1689.0
427621.0,1860.0,1688.0
427624.0,1859.0,1687.0
427627.0,1857.0,1686.0
427630.0,1855.0,1684.0
427632.0,1852.0,1682.0
427635.0,1850.0,1680.0
427638.0,1852.0,1682.0
427641.0,1851.0,1681.0
427644.0,1849.0,1679.0
427647.0,1846.0,1677.0
427650.0,1847.0,1677.0
427653.0,1846.0,1677.0
427656.0,1845.0,1676.0
427659.0,1846.0,1677.0
427662.0,1846.0,1677.0
427665.0,1844.0,1675.0
427668.0,1842.0,1673.0
427671.0,1841.0,1672.0
427674.0,1841.0,1672.0
427677.0,1844.0,1675.0
427680.0,1849.0,1679.0
427683.0,1850.0,1680.0
427685.0,1854.0,1683.0
427688.0,1857.0,1686.0
427691.0,1859.0,1687.0
427694.0,1862.0,1690.0
427697.0,1865.0,1692.0
427700.0,1865.0,1692.0
427703.0,1866.0,1693.0
427706.0,1867.0,1694.0
427709.0,1869.0,1696.0
427712.0,1868.0,1695.0
427715.0,1866.0,1693.0
427718.0,1866.0,1693.0
427721.0,1865.0,1692.0
427724.0,1864.0,1691.0
427727.0,1862.0,1690.0
427730.0,1865.0,1692.0
427733.0,1865.0,1692.0
427736.0,1864.0,1691.0
427738.0,1864.0,1691.0
427741.0,1863.0,1691.0
427744.0,1862.0,1690.0
427747.0,1862.0,1690.0
427750.0,1861.0,1689.0
427753.0,1861.0,1689.0
427756.0,1859.0,1687.0
427759.0,1860.0,1688.0
427762.0,1859.0,1687.0
